phuong_phap,nhom,symbol,khung,doan,nguong,n_lenh,ev_r,win_pct,pf,sharpe,maxdd_r,ci_lo,ci_hi,song_sot,ghi_chu
pa_bos,PriceAction,gbpjpy,H4,VALID,0.1,525,-0.06674,39.62,0.889,-0.057,51.16,-0.16502,0.03194,False,nan
smc_fvg,SMC/ICT,gbpjpy,H4,IS,0.1,1964,0.04232,43.84,1.078,0.0358,26.42,-0.00968,0.09203,False,nan
smc_fvg,SMC/ICT,gbpjpy,H4,OOS,0.1,893,0.0587,44.23,1.107,0.049,34.87,-0.01785,0.14006,False,nan
smc_fvg,SMC/ICT,gbpjpy,H4,VALID,0.1,506,0.00374,41.7,1.007,0.0032,39.34,-0.09748,0.10688,False,nan
smc_order_block,SMC/ICT,gbpjpy,H4,IS,0.1,838,-0.06362,39.62,0.893,-0.0546,66.64,-0.14475,0.01909,False,nan
smc_order_block,SMC/ICT,gbpjpy,H4,OOS,0.1,391,0.00578,41.69,1.01,0.0049,25.94,-0.10839,0.12262,False,nan
smc_order_block,SMC/ICT,gbpjpy,H4,VALID,0.1,209,-0.07042,39.71,0.881,-0.061,25.79,-0.22185,0.09331,False,nan
smc_liq_sweep,SMC/ICT,gbpjpy,H4,IS,0.1,1365,-0.01855,41.47,0.968,-0.0158,44.23,-0.07914,0.04278,False,nan
smc_liq_sweep,SMC/ICT,gbpjpy,H4,OOS,0.1,596,-0.02358,41.11,0.96,-0.0199,51.36,-0.11728,0.07259,False,nan
smc_liq_sweep,SMC/ICT,gbpjpy,H4,VALID,0.1,355,-0.07549,39.44,0.873,-0.0652,38.36,-0.19846,0.04312,False,nan
smc_premium_disc,SMC/ICT,gbpjpy,H4,IS,0.1,2525,-0.05006,40.2,0.914,-0.0431,127.69,-0.09673,-0.0048,False,nan
smc_premium_disc,SMC/ICT,gbpjpy,H4,OOS,0.1,1101,-0.04332,39.69,0.927,-0.0366,58.76,-0.11305,0.02923,False,nan
smc_premium_disc,SMC/ICT,gbpjpy,H4,VALID,0.1,651,0.03405,44.09,1.062,0.0289,39.78,-0.0585,0.12314,False,nan
elliott_zigzag,Elliott,gbpjpy,H4,IS,0.1,1361,-0.0267,41.22,0.954,-0.0228,65.83,-0.08784,0.03879,False,nan
elliott_zigzag,Elliott,gbpjpy,H4,OOS,0.1,597,0.05755,45.39,1.105,0.0482,25.51,-0.03419,0.15436,False,nan
elliott_zigzag,Elliott,gbpjpy,H4,VALID,0.1,344,0.0162,42.73,1.029,0.0138,18.03,-0.10368,0.13958,False,nan
wyckoff_spring,Wyckoff,gbpjpy,H4,IS,0.1,391,0.03946,44.25,1.072,0.0333,21.32,-0.08003,0.15799,False,nan
wyckoff_spring,Wyckoff,gbpjpy,H4,OOS,0.1,165,-0.12322,37.58,0.805,-0.1055,31.1,-0.30182,0.06055,False,nan
wyckoff_spring,Wyckoff,gbpjpy,H4,VALID,0.1,106,0.0998,45.28,1.19,0.0835,9.31,-0.13193,0.31979,False,nan
sd_zone,Supply/Demand,gbpjpy,H4,IS,0.1,1501,-0.05203,39.71,0.911,-0.0447,87.05,-0.10837,0.005,False,nan
sd_zone,Supply/Demand,gbpjpy,H4,OOS,0.1,657,-0.09293,38.05,0.848,-0.0797,70.1,-0.18089,-0.00447,False,nan
sd_zone,Supply/Demand,gbpjpy,H4,VALID,0.1,382,0.03037,43.72,1.055,0.0257,36.36,-0.08589,0.14982,False,nan
ctrl_rsi_diverg,Đối chứng,gbpjpy,H4,IS,0.1,922,-0.05282,40.13,0.911,-0.0451,59.09,-0.12434,0.02517,False,nan
ctrl_rsi_diverg,Đối chứng,gbpjpy,H4,OOS,0.1,413,-0.0955,38.01,0.844,-0.0821,45.71,-0.21859,0.02242,False,nan
ctrl_rsi_diverg,Đối chứng,gbpjpy,H4,VALID,0.1,224,0.04371,44.64,1.081,0.0371,16.49,-0.10309,0.19749,False,nan
ctrl_channel_break,Đối chứng,gbpjpy,H4,IS,0.1,1202,0.07921,45.67,1.148,0.0665,18.22,0.01393,0.14804,False,nan
ctrl_channel_break,Đối chứng,gbpjpy,H4,OOS,0.1,542,0.05482,44.46,1.099,0.0456,21.35,-0.04468,0.15353,False,nan
ctrl_channel_break,Đối chứng,gbpjpy,H4,VALID,0.1,314,-0.07013,38.54,0.884,-0.0594,37.14,-0.19911,0.07046,False,nan
ctrl_meanrev_z,Đối chứng,gbpjpy,H4,IS,0.1,2551,-0.03613,40.73,0.937,-0.031,109.9,-0.08187,0.00788,False,nan
ctrl_meanrev_z,Đối chứng,gbpjpy,H4,OOS,0.1,1120,-0.05248,39.64,0.912,-0.0445,72.73,-0.12157,0.01887,False,nan
ctrl_meanrev_z,Đối chứng,gbpjpy,H4,VALID,0.1,656,0.00797,42.99,1.014,0.0068,44.58,-0.08269,0.10013,False,nan
pa_pinbar,PriceAction,gbpusd,M5,IS,0.2,123515,-0.14081,41.33,0.785,-0.1182,17396.27,-0.1471,-0.1342,False,nan
pa_pinbar,PriceAction,gbpusd,M5,OOS,0.2,51379,-0.19079,40.55,0.721,-0.16,9823.57,-0.20068,-0.1803,False,nan
pa_pinbar,PriceAction,gbpusd,M5,VALID,0.2,28452,-0.19534,40.24,0.71,-0.1666,5557.25,-0.20887,-0.18154,False,nan
pa_engulfing,PriceAction,gbpusd,M5,IS,0.1,69742,-0.15816,40.46,0.76,-0.1339,11042.21,-0.16761,-0.14964,False,nan
pa_engulfing,PriceAction,gbpusd,M5,OOS,0.1,30234,-0.21422,39.73,0.691,-0.1809,6489.92,-0.2274,-0.20043,False,nan
pa_engulfing,PriceAction,gbpusd,M5,VALID,0.1,18911,-0.20568,39.86,0.695,-0.1766,3906.46,-0.22229,-0.18876,False,nan
pa_inside_outside,PriceAction,gbpusd,M5,IS,0.1,39150,-0.14094,40.52,0.782,-0.1196,5517.97,-0.15298,-0.12925,False,nan
pa_inside_outside,PriceAction,gbpusd,M5,OOS,0.1,15671,-0.21384,38.67,0.691,-0.1814,3351.73,-0.23372,-0.19581,False,nan
pa_inside_outside,PriceAction,gbpusd,M5,VALID,0.1,13090,-0.2044,39.62,0.697,-0.1756,2676.67,-0.22433,-0.18476,False,nan
pa_bos,PriceAction,gbpusd,M5,IS,0.1,107757,-0.2028,39.01,0.706,-0.1704,21858.97,-0.2098,-0.19552,False,nan
pa_bos,PriceAction,gbpusd,M5,OOS,0.1,45147,-0.25447,38.36,0.648,-0.2138,11489.89,-0.26554,-0.24396,False,nan
pa_bos,PriceAction,gbpusd,M5,VALID,0.1,24162,-0.23146,38.9,0.668,-0.1974,5594.72,-0.24609,-0.21729,False,nan
smc_fvg,SMC/ICT,gbpusd,M5,IS,0.1,115130,-0.19661,39.23,0.712,-0.1659,22641.84,-0.20359,-0.18945,False,nan
smc_fvg,SMC/ICT,gbpusd,M5,OOS,0.1,48621,-0.2434,38.6,0.659,-0.2049,11839.2,-0.25403,-0.23294,False,nan
smc_fvg,SMC/ICT,gbpusd,M5,VALID,0.1,24470,-0.21898,39.17,0.682,-0.1869,5362.14,-0.23384,-0.20421,False,nan
smc_order_block,SMC/ICT,gbpusd,M5,IS,0.1,43974,-0.17161,39.68,0.745,-0.1446,7573.94,-0.18291,-0.16102,False,nan
smc_order_block,SMC/ICT,gbpusd,M5,OOS,0.1,19195,-0.24335,38.2,0.659,-0.2052,4677.44,-0.26099,-0.22697,False,nan
smc_order_block,SMC/ICT,gbpusd,M5,VALID,0.1,10183,-0.22799,38.96,0.672,-0.1944,2329.46,-0.25033,-0.20469,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,M5,IS,0.1,41212,-0.07929,42.92,0.872,-0.0668,3275.17,-0.09102,-0.06757,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,M5,OOS,0.1,15606,-0.14215,41.52,0.783,-0.1195,2241.67,-0.1608,-0.12328,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,M5,VALID,0.1,14722,-0.17314,41.02,0.738,-0.148,2559.27,-0.19216,-0.15398,False,nan
smc_premium_disc,SMC/ICT,gbpusd,M5,IS,0.7,77852,-0.07077,44.27,0.886,-0.0589,5510.43,-0.07849,-0.06185,False,nan
smc_premium_disc,SMC/ICT,gbpusd,M5,OOS,0.7,34003,-0.12441,43.44,0.809,-0.1034,4313.64,-0.13732,-0.1113,False,nan
smc_premium_disc,SMC/ICT,gbpusd,M5,VALID,0.7,18762,-0.13409,42.78,0.792,-0.1135,2524.72,-0.15094,-0.11678,False,nan
elliott_zigzag,Elliott,gbpusd,M5,IS,0.1,70140,-0.19178,39.17,0.717,-0.1626,13452.7,-0.20048,-0.1836,False,nan
elliott_zigzag,Elliott,gbpusd,M5,OOS,0.1,30371,-0.23373,38.78,0.669,-0.1972,7106.98,-0.24691,-0.22108,False,nan
elliott_zigzag,Elliott,gbpusd,M5,VALID,0.1,16308,-0.22626,38.73,0.671,-0.1944,3688.97,-0.24521,-0.20846,False,nan
wyckoff_spring,Wyckoff,gbpusd,M5,IS,0.1,9994,-0.03439,45.27,0.943,-0.0286,397.34,-0.05748,-0.0102,False,nan
wyckoff_spring,Wyckoff,gbpusd,M5,OOS,0.1,3687,-0.16127,41.31,0.757,-0.1359,608.28,-0.19911,-0.12333,False,nan
wyckoff_spring,Wyckoff,gbpusd,M5,VALID,0.1,3895,-0.16313,42.13,0.754,-0.138,635.9,-0.20073,-0.12664,False,nan
sd_zone,Supply/Demand,gbpusd,M5,IS,0.1,62840,-0.08518,43.33,0.863,-0.0717,5362.51,-0.09455,-0.07598,False,nan
sd_zone,Supply/Demand,gbpusd,M5,OOS,0.1,27077,-0.15346,41.87,0.768,-0.1289,4178.88,-0.16722,-0.13975,False,nan
sd_zone,Supply/Demand,gbpusd,M5,VALID,0.1,17617,-0.1605,41.56,0.755,-0.1368,2846.6,-0.17726,-0.14261,False,nan
ctrl_rsi_diverg,Đối chứng,gbpusd,M5,IS,0.1,49437,-0.08015,44.31,0.872,-0.0668,3998.94,-0.09092,-0.06985,False,nan
ctrl_rsi_diverg,Đối chứng,gbpusd,M5,OOS,0.1,22361,-0.11571,44.08,0.821,-0.0961,2633.1,-0.13127,-0.09953,False,nan
ctrl_rsi_diverg,Đối chứng,gbpusd,M5,VALID,0.1,11551,-0.16052,41.68,0.755,-0.1367,1864.12,-0.18229,-0.13952,False,nan
ctrl_channel_break,Đối chứng,gbpusd,M5,IS,0.1,60135,-0.20855,38.6,0.7,-0.175,12553.07,-0.21748,-0.1995,False,nan
ctrl_channel_break,Đối chứng,gbpusd,M5,OOS,0.1,25858,-0.27023,37.44,0.632,-0.227,6993.4,-0.2844,-0.25515,False,nan
ctrl_channel_break,Đối chứng,gbpusd,M5,VALID,0.1,14587,-0.22775,38.89,0.672,-0.1941,3325.37,-0.24709,-0.20872,False,nan
ctrl_meanrev_z,Đối chứng,gbpusd,M5,IS,0.7,105551,-0.09394,43.6,0.852,-0.0781,9926.39,-0.10101,-0.08705,False,nan
ctrl_meanrev_z,Đối chứng,gbpusd,M5,OOS,0.7,44142,-0.12719,43.57,0.806,-0.1055,5642.44,-0.13825,-0.11573,False,nan
ctrl_meanrev_z,Đối chứng,gbpusd,M5,VALID,0.7,24717,-0.15109,42.18,0.769,-0.1278,3754.84,-0.16629,-0.13648,False,nan
pa_pinbar,PriceAction,gbpusd,M15,IS,0.5,29118,-0.08079,41.17,0.864,-0.07,2369.11,-0.09345,-0.06805,False,nan
pa_pinbar,PriceAction,gbpusd,M15,OOS,0.5,12576,-0.09216,41.44,0.847,-0.0797,1158.68,-0.11319,-0.07115,False,nan
pa_pinbar,PriceAction,gbpusd,M15,VALID,0.5,6340,-0.12642,40.16,0.796,-0.1101,813.44,-0.15355,-0.09818,False,nan
pa_engulfing,PriceAction,gbpusd,M15,IS,0.1,24647,-0.0973,40.33,0.838,-0.0847,2411.48,-0.11148,-0.08305,False,nan
pa_engulfing,PriceAction,gbpusd,M15,OOS,0.1,10355,-0.11021,40.74,0.819,-0.0961,1140.64,-0.13187,-0.08789,False,nan
pa_engulfing,PriceAction,gbpusd,M15,VALID,0.1,6222,-0.108,40.9,0.821,-0.0944,680.4,-0.1351,-0.07928,False,nan
pa_inside_outside,PriceAction,gbpusd,M15,IS,0.1,15721,-0.09093,40.54,0.848,-0.0792,1436.71,-0.10921,-0.07337,False,nan
pa_inside_outside,PriceAction,gbpusd,M15,OOS,0.1,6501,-0.10949,40.35,0.82,-0.0955,710.76,-0.13791,-0.083,False,nan
pa_inside_outside,PriceAction,gbpusd,M15,VALID,0.1,4707,-0.11059,40.79,0.818,-0.0966,536.42,-0.14294,-0.07782,False,nan
pa_bos,PriceAction,gbpusd,M15,IS,0.1,34111,-0.12214,39.19,0.805,-0.105,4173.08,-0.13457,-0.10985,False,nan
pa_bos,PriceAction,gbpusd,M15,OOS,0.1,14406,-0.11385,40.27,0.818,-0.0973,1662.63,-0.13247,-0.09491,False,nan
pa_bos,PriceAction,gbpusd,M15,VALID,0.1,8144,-0.14408,39.51,0.773,-0.1247,1180.45,-0.16827,-0.11775,False,nan
smc_fvg,SMC/ICT,gbpusd,M15,IS,0.1,33993,-0.10069,40.14,0.835,-0.0868,3436.15,-0.11337,-0.08912,False,nan
smc_fvg,SMC/ICT,gbpusd,M15,OOS,0.1,14354,-0.11589,40.11,0.813,-0.0999,1677.08,-0.13449,-0.09747,False,nan
smc_fvg,SMC/ICT,gbpusd,M15,VALID,0.1,7786,-0.13216,39.62,0.789,-0.1148,1034.06,-0.15674,-0.10607,False,nan
smc_order_block,SMC/ICT,gbpusd,M15,IS,0.1,15067,-0.09832,40.05,0.842,-0.0836,1495.19,-0.11688,-0.07954,False,nan
smc_order_block,SMC/ICT,gbpusd,M15,OOS,0.1,6356,-0.11886,39.95,0.813,-0.1008,757.53,-0.1467,-0.08932,False,nan
smc_order_block,SMC/ICT,gbpusd,M15,VALID,0.1,3499,-0.15947,38.73,0.755,-0.1371,560.84,-0.19586,-0.12124,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,M15,IS,0.1,18099,-0.04252,42.83,0.927,-0.0365,790.39,-0.05948,-0.02558,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,M15,OOS,0.1,7429,-0.0953,40.96,0.844,-0.082,730.58,-0.12149,-0.06808,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,M15,VALID,0.1,5466,-0.11165,40.58,0.819,-0.0963,621.71,-0.14402,-0.08231,False,nan
smc_premium_disc,SMC/ICT,gbpusd,M15,IS,0.7,25307,-0.03213,43.21,0.945,-0.0275,869.95,-0.04615,-0.01835,False,nan
smc_premium_disc,SMC/ICT,gbpusd,M15,OOS,0.7,11163,-0.07555,41.93,0.875,-0.0645,857.78,-0.09674,-0.05406,False,nan
smc_premium_disc,SMC/ICT,gbpusd,M15,VALID,0.7,6345,-0.06982,42.38,0.883,-0.0599,498.39,-0.09871,-0.04059,False,nan
elliott_zigzag,Elliott,gbpusd,M15,IS,0.1,21515,-0.11764,39.56,0.807,-0.1028,2541.99,-0.13313,-0.10244,False,nan
elliott_zigzag,Elliott,gbpusd,M15,OOS,0.1,9196,-0.14011,39.08,0.775,-0.1224,1292.81,-0.16398,-0.1156,False,nan
elliott_zigzag,Elliott,gbpusd,M15,VALID,0.1,5328,-0.1548,38.76,0.753,-0.1362,827.22,-0.18627,-0.12367,False,nan
wyckoff_spring,Wyckoff,gbpusd,M15,IS,0.1,5748,-0.04942,41.77,0.918,-0.0414,303.62,-0.08154,-0.01833,False,nan
wyckoff_spring,Wyckoff,gbpusd,M15,OOS,0.1,2446,-0.08905,40.88,0.859,-0.0745,248.2,-0.13757,-0.04396,False,nan
wyckoff_spring,Wyckoff,gbpusd,M15,VALID,0.1,1784,-0.14417,38.96,0.779,-0.1225,266.37,-0.19843,-0.09026,False,nan
sd_zone,Supply/Demand,gbpusd,M15,IS,0.1,22008,-0.03991,42.74,0.931,-0.0345,908.34,-0.05584,-0.02445,False,nan
sd_zone,Supply/Demand,gbpusd,M15,OOS,0.1,9621,-0.08348,41.7,0.861,-0.0719,827.66,-0.10683,-0.06072,False,nan
sd_zone,Supply/Demand,gbpusd,M15,VALID,0.1,6143,-0.11315,40.49,0.816,-0.0982,700.93,-0.14048,-0.08331,False,nan
ctrl_rsi_diverg,Đối chứng,gbpusd,M15,IS,0.1,15063,-0.01123,44.29,0.98,-0.0096,267.93,-0.0298,0.00662,False,nan
ctrl_rsi_diverg,Đối chứng,gbpusd,M15,OOS,0.1,6714,-0.07189,42.18,0.879,-0.0619,488.97,-0.09928,-0.04574,False,nan
ctrl_rsi_diverg,Đối chứng,gbpusd,M15,VALID,0.1,3742,-0.05244,43.48,0.91,-0.0453,207.43,-0.08757,-0.01456,False,nan
ctrl_channel_break,Đối chứng,gbpusd,M15,IS,0.1,19881,-0.11353,39.2,0.819,-0.0968,2263.25,-0.12948,-0.09727,False,nan
ctrl_channel_break,Đối chứng,gbpusd,M15,OOS,0.1,8642,-0.11914,39.99,0.812,-0.1014,1037.86,-0.14422,-0.09557,False,nan
ctrl_channel_break,Đối chứng,gbpusd,M15,VALID,0.1,5054,-0.16485,38.27,0.746,-0.1426,846.19,-0.19593,-0.13112,False,nan
ctrl_meanrev_z,Đối chứng,gbpusd,M15,IS,0.7,34568,-0.0309,43.38,0.947,-0.0263,1113.52,-0.04298,-0.01874,False,nan
ctrl_meanrev_z,Đối chứng,gbpusd,M15,OOS,0.7,14679,-0.07724,42.08,0.873,-0.0657,1180.08,-0.09758,-0.05651,False,nan
ctrl_meanrev_z,Đối chứng,gbpusd,M15,VALID,0.7,8485,-0.08076,41.98,0.867,-0.0689,718.15,-0.10668,-0.0563,False,nan
pa_pinbar,PriceAction,gbpusd,H1,IS,0.7,3176,-0.03676,41.28,0.936,-0.0315,166.29,-0.07656,0.00344,False,nan
pa_pinbar,PriceAction,gbpusd,H1,OOS,0.7,1456,-0.03435,41.14,0.941,-0.0292,84.78,-0.09338,0.02529,False,nan
pa_pinbar,PriceAction,gbpusd,H1,VALID,0.7,629,0.0289,44.83,1.052,0.0246,20.98,-0.05841,0.12059,False,nan
pa_engulfing,PriceAction,gbpusd,H1,IS,0.1,5892,-0.04896,40.61,0.916,-0.0421,318.37,-0.07782,-0.01852,False,nan
pa_engulfing,PriceAction,gbpusd,H1,OOS,0.1,2470,-0.04792,41.17,0.918,-0.0411,129.8,-0.09292,-0.00176,False,nan
pa_engulfing,PriceAction,gbpusd,H1,VALID,0.1,1482,-0.0858,39.47,0.856,-0.0747,159.76,-0.14583,-0.02997,False,nan
pa_inside_outside,PriceAction,gbpusd,H1,IS,0.1,4675,-0.02,41.84,0.965,-0.017,153.13,-0.05234,0.01417,False,nan
pa_inside_outside,PriceAction,gbpusd,H1,OOS,0.1,1972,-0.08408,39.35,0.862,-0.0718,176.42,-0.13384,-0.03244,False,nan
pa_inside_outside,PriceAction,gbpusd,H1,VALID,0.1,1276,-0.06885,40.05,0.886,-0.0585,116.57,-0.13338,-0.00613,False,nan
pa_bos,PriceAction,gbpusd,H1,IS,0.1,8178,-0.00671,42.35,0.988,-0.0057,193.99,-0.03312,0.01891,False,nan
pa_bos,PriceAction,gbpusd,H1,OOS,0.1,3500,-0.01516,42.2,0.974,-0.0128,77.46,-0.05373,0.02217,False,nan
pa_bos,PriceAction,gbpusd,H1,VALID,0.1,2045,-0.07431,40.15,0.876,-0.0638,164.54,-0.12511,-0.02481,False,nan
smc_fvg,SMC/ICT,gbpusd,H1,IS,0.1,7506,-0.01156,42.15,0.98,-0.0099,131.55,-0.03707,0.01585,False,nan
smc_fvg,SMC/ICT,gbpusd,H1,OOS,0.1,3172,-0.00793,42.75,0.986,-0.0067,78.78,-0.04741,0.03385,False,nan
smc_fvg,SMC/ICT,gbpusd,H1,VALID,0.1,1838,-0.08176,40.37,0.862,-0.0711,175.78,-0.13408,-0.03107,False,nan
smc_order_block,SMC/ICT,gbpusd,H1,IS,0.1,3702,-0.01692,41.71,0.971,-0.0142,119.95,-0.05378,0.02176,False,nan
smc_order_block,SMC/ICT,gbpusd,H1,OOS,0.1,1622,-0.0491,40.38,0.918,-0.0413,89.98,-0.10689,0.00776,False,nan
smc_order_block,SMC/ICT,gbpusd,H1,VALID,0.1,933,-0.09045,38.69,0.854,-0.0766,114.74,-0.1645,-0.01359,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,H1,IS,0.1,5031,-0.06089,40.41,0.897,-0.0523,322.33,-0.0933,-0.02953,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,H1,OOS,0.1,2165,-0.07021,40.32,0.883,-0.0601,167.17,-0.1185,-0.02111,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,H1,VALID,0.1,1382,-0.02344,42.47,0.959,-0.02,51.2,-0.08647,0.03946,False,nan
smc_premium_disc,SMC/ICT,gbpusd,H1,IS,0.5,7741,-0.0445,41.26,0.923,-0.0383,358.3,-0.06956,-0.01828,False,nan
smc_premium_disc,SMC/ICT,gbpusd,H1,OOS,0.5,3274,-0.03864,41.57,0.934,-0.033,154.59,-0.07954,-0.00056,False,nan
smc_premium_disc,SMC/ICT,gbpusd,H1,VALID,0.5,1892,-0.01959,42.44,0.966,-0.0167,76.46,-0.06927,0.03764,False,nan
elliott_zigzag,Elliott,gbpusd,H1,IS,0.1,4906,-0.03346,41.4,0.942,-0.0286,217.56,-0.06559,0.00062,False,nan
elliott_zigzag,Elliott,gbpusd,H1,OOS,0.1,2163,-0.02635,41.66,0.955,-0.0224,104.8,-0.07416,0.02536,False,nan
elliott_zigzag,Elliott,gbpusd,H1,VALID,0.1,1255,-0.05626,41.04,0.904,-0.0486,90.19,-0.12148,0.00679,False,nan
wyckoff_spring,Wyckoff,gbpusd,H1,IS,0.1,1402,-0.04518,40.8,0.924,-0.0384,81.91,-0.10716,0.0153,False,nan
wyckoff_spring,Wyckoff,gbpusd,H1,OOS,0.1,601,-0.08987,38.6,0.853,-0.0768,65.77,-0.18518,0.00385,False,nan
wyckoff_spring,Wyckoff,gbpusd,H1,VALID,0.1,393,0.01126,44.27,1.02,0.0094,17.36,-0.10723,0.13701,False,nan
sd_zone,Supply/Demand,gbpusd,H1,IS,0.1,5278,-0.07381,40.11,0.874,-0.0643,389.18,-0.10462,-0.04321,False,nan
sd_zone,Supply/Demand,gbpusd,H1,OOS,0.1,2257,-0.03958,41.43,0.932,-0.0339,136.24,-0.08686,0.00934,False,nan
sd_zone,Supply/Demand,gbpusd,H1,VALID,0.1,1349,0.0124,44.18,1.022,0.0107,38.4,-0.04793,0.07523,False,nan
ctrl_rsi_diverg,Đối chứng,gbpusd,H1,IS,0.1,3462,-0.03215,41.45,0.944,-0.0275,136.99,-0.0715,0.00716,False,nan
ctrl_rsi_diverg,Đối chứng,gbpusd,H1,OOS,0.1,1519,-0.0663,40.75,0.889,-0.0569,121.97,-0.12051,-0.00715,False,nan
ctrl_rsi_diverg,Đối chứng,gbpusd,H1,VALID,0.1,841,0.01564,44.71,1.028,0.0134,38.29,-0.06164,0.09164,False,nan
ctrl_channel_break,Đối chứng,gbpusd,H1,IS,0.1,4876,-0.00718,42.27,0.987,-0.0061,127.62,-0.04125,0.02834,False,nan
ctrl_channel_break,Đối chứng,gbpusd,H1,OOS,0.1,2064,-0.0148,41.96,0.975,-0.0125,44.67,-0.06464,0.041,False,nan
ctrl_channel_break,Đối chứng,gbpusd,H1,VALID,0.1,1232,-0.04508,41.4,0.924,-0.0384,63.06,-0.11139,0.01846,False,nan
ctrl_meanrev_z,Đối chứng,gbpusd,H1,IS,0.2,9868,-0.04638,40.95,0.92,-0.0399,460.27,-0.07033,-0.02442,False,nan
ctrl_meanrev_z,Đối chứng,gbpusd,H1,OOS,0.2,4273,-0.0467,40.98,0.921,-0.0399,250.04,-0.08244,-0.01094,False,nan
ctrl_meanrev_z,Đối chứng,gbpusd,H1,VALID,0.2,2481,-0.04945,41.15,0.915,-0.0425,149.52,-0.09432,-0.00483,False,nan
pa_pinbar,PriceAction,gbpusd,H4,IS,0.3,2280,0.01933,42.37,1.034,0.0162,78.7,-0.03004,0.06839,False,nan
pa_pinbar,PriceAction,gbpusd,H4,OOS,0.3,968,-0.00193,41.63,0.997,-0.0016,58.73,-0.07631,0.07399,False,nan
pa_pinbar,PriceAction,gbpusd,H4,VALID,0.3,563,-0.02779,41.03,0.952,-0.0236,43.86,-0.12292,0.07279,False,nan
pa_engulfing,PriceAction,gbpusd,H4,IS,0.1,1770,-0.03052,40.45,0.948,-0.0257,56.16,-0.08628,0.02371,False,nan
pa_engulfing,PriceAction,gbpusd,H4,OOS,0.1,706,0.0947,44.9,1.173,0.0777,21.77,0.00803,0.18178,False,nan
pa_engulfing,PriceAction,gbpusd,H4,VALID,0.1,421,-0.14277,35.87,0.773,-0.1244,72.81,-0.25345,-0.03472,False,nan
pa_inside_outside,PriceAction,gbpusd,H4,IS,0.1,1580,0.01095,42.28,1.019,0.0092,43.46,-0.04798,0.0675,False,nan
pa_inside_outside,PriceAction,gbpusd,H4,OOS,0.1,673,0.04593,43.09,1.081,0.038,23.17,-0.04363,0.13595,False,nan
pa_inside_outside,PriceAction,gbpusd,H4,VALID,0.1,417,-0.10727,36.93,0.829,-0.0914,69.34,-0.21324,0.00432,False,nan
pa_bos,PriceAction,gbpusd,H4,IS,0.1,1997,-0.01192,41.31,0.979,-0.0101,68.96,-0.0628,0.03777,False,nan
pa_bos,PriceAction,gbpusd,H4,OOS,0.1,845,-0.00023,41.54,1.0,-0.0002,25.97,-0.07864,0.08235,False,nan
pa_bos,PriceAction,gbpusd,H4,VALID,0.1,505,-0.03683,40.2,0.936,-0.0315,53.74,-0.13847,0.06624,False,nan
smc_fvg,SMC/ICT,gbpusd,H4,IS,0.1,2084,0.01182,42.51,1.021,0.01,60.0,-0.03841,0.06242,False,nan
smc_fvg,SMC/ICT,gbpusd,H4,OOS,0.1,903,0.04166,43.19,1.074,0.0346,16.58,-0.04168,0.11803,False,nan
smc_fvg,SMC/ICT,gbpusd,H4,VALID,0.1,520,-0.03277,40.58,0.943,-0.028,33.18,-0.13462,0.06679,False,nan
smc_order_block,SMC/ICT,gbpusd,H4,IS,0.1,922,-0.08551,38.83,0.858,-0.0737,79.62,-0.15975,-0.01234,False,nan
smc_order_block,SMC/ICT,gbpusd,H4,OOS,0.1,376,0.06421,43.62,1.118,0.0537,19.32,-0.05681,0.18486,False,nan
smc_order_block,SMC/ICT,gbpusd,H4,VALID,0.1,211,-0.02253,41.23,0.96,-0.0194,19.44,-0.17856,0.12836,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,H4,IS,0.1,1342,-0.0101,41.13,0.982,-0.0085,34.47,-0.07601,0.05608,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,H4,OOS,0.1,577,0.01923,42.46,1.033,0.016,20.8,-0.078,0.11473,False,nan
smc_liq_sweep,SMC/ICT,gbpusd,H4,VALID,0.1,335,-0.01916,41.79,0.967,-0.0163,39.45,-0.14387,0.10914,False,nan
smc_premium_disc,SMC/ICT,gbpusd,H4,IS,0.2,2516,-0.01626,41.14,0.972,-0.0137,62.16,-0.06272,0.02852,False,nan
smc_premium_disc,SMC/ICT,gbpusd,H4,OOS,0.2,1070,-0.0548,40.28,0.908,-0.0466,66.47,-0.1241,0.01758,False,nan
smc_premium_disc,SMC/ICT,gbpusd,H4,VALID,0.2,626,0.07033,45.05,1.132,0.0596,19.16,-0.02319,0.16615,False,nan
elliott_zigzag,Elliott,gbpusd,H4,IS,0.1,1454,-0.02292,41.06,0.961,-0.0193,64.59,-0.08662,0.04193,False,nan
elliott_zigzag,Elliott,gbpusd,H4,OOS,0.1,629,-0.04372,40.06,0.927,-0.0368,38.33,-0.13756,0.05368,False,nan
