time,open,high,low,close,tickvol
2024-01-26 04:00,2021.755,2023.501,2019.815,2021.29,12121
2024-01-26 08:00,2021.286,2024.667,2018.222,2023.466,15657
2024-01-26 12:00,2023.423,2026.876,2016.034,2017.119,24748
2024-01-26 16:00,2017.042,2019.494,2015.892,2017.052,15085
2024-01-26 20:00,2017.028,2019.253,2016.485,2018.506,4562
2024-01-28 20:00,2023.461,2028.655,2021.225,2021.869,5017
2024-01-29 00:00,2021.87,2026.36,2019.315,2025.638,14101
2024-01-29 04:00,2025.631,2033.861,2024.695,2031.313,13088
2024-01-29 08:00,2031.285,2033.596,2025.465,2028.149,15291
2024-01-29 12:00,2028.17,2037.599,2020.498,2025.425,22214
2024-01-29 16:00,2025.381,2031.134,2023.993,2026.918,15487
2024-01-29 20:00,2026.954,2035.288,2026.954,2030.843,9801
2024-01-30 00:00,2031.0,2034.103,2029.815,2032.037,12881
2024-01-30 04:00,2032.041,2040.511,2031.192,2037.893,13272
2024-01-30 08:00,2037.852,2039.488,2030.998,2034.289,16191
2024-01-30 12:00,2034.262,2048.593,2029.062,2032.58,31797
2024-01-30 16:00,2032.644,2037.058,2031.413,2036.077,17579
2024-01-30 20:00,2036.04,2037.192,2035.27,2036.344,6877
2024-01-31 00:00,2036.437,2038.679,2032.848,2033.945,11488
2024-01-31 04:00,2033.942,2038.588,2033.235,2036.601,11150
2024-01-31 08:00,2036.604,2040.47,2036.117,2037.321,14227
2024-01-31 12:00,2037.324,2056.007,2036.017,2052.153,27734
2024-01-31 16:00,2052.169,2053.618,2039.566,2044.818,37091
2024-01-31 20:00,2044.786,2045.951,2030.835,2039.896,24538
2024-02-01 00:00,2039.934,2049.553,2039.153,2046.326,14942
2024-02-01 04:00,2046.372,2046.679,2041.11,2042.933,13705
2024-02-01 08:00,2042.848,2042.848,2029.95,2033.415,19876
2024-02-01 12:00,2033.417,2053.054,2030.072,2051.949,34342
2024-02-01 16:00,2051.898,2065.495,2051.298,2054.818,29521
2024-02-01 20:00,2054.768,2056.213,2053.452,2054.739,7970
2024-02-02 00:00,2054.751,2056.948,2051.935,2054.597,12863
2024-02-02 04:00,2054.601,2056.969,2054.101,2055.079,13208
2024-02-02 08:00,2055.061,2056.813,2052.706,2056.075,14542
2024-02-02 12:00,2056.106,2057.66,2027.779,2035.03,43893
2024-02-02 16:00,2034.981,2038.772,2033.091,2038.089,18824
2024-02-02 20:00,2038.144,2039.824,2036.004,2039.644,5715
2024-02-04 20:00,2041.818,2042.256,2039.108,2039.753,3235
2024-02-05 00:00,2039.336,2039.86,2030.262,2032.302,17645
2024-02-05 04:00,2032.245,2033.339,2026.776,2027.54,14917
2024-02-05 08:00,2027.593,2028.386,2020.632,2027.614,16255
2024-02-05 12:00,2027.618,2028.055,2014.859,2017.829,26399
2024-02-05 16:00,2017.78,2027.522,2017.773,2025.965,16469
2024-02-05 20:00,2025.935,2026.419,2023.55,2024.972,6651
2024-02-06 00:00,2024.922,2028.569,2023.453,2023.932,12419
2024-02-06 04:00,2023.933,2029.837,2023.565,2026.28,13485
2024-02-06 08:00,2026.301,2027.51,2022.874,2026.734,14644
2024-02-06 12:00,2026.685,2038.146,2024.519,2036.324,24365
2024-02-06 16:00,2036.268,2038.917,2032.103,2035.941,18503
2024-02-06 20:00,2036.002,2036.989,2034.4,2035.182,6529
2024-02-07 00:00,2035.227,2036.133,2034.067,2034.479,10947
2024-02-07 04:00,2034.467,2036.209,2032.449,2035.161,10920
2024-02-07 08:00,2035.22,2035.791,2031.223,2034.159,13860
2024-02-07 12:00,2034.152,2044.553,2030.559,2038.383,24867
2024-02-07 16:00,2038.341,2040.908,2033.988,2035.548,16968
2024-02-07 20:00,2035.502,2036.48,2033.717,2036.34,6347
2024-02-08 00:00,2036.333,2038.764,2031.795,2032.791,10986
2024-02-08 04:00,2032.786,2034.988,2031.098,2032.831,11736
2024-02-08 08:00,2032.833,2038.546,2027.829,2029.009,16635
2024-02-08 12:00,2029.024,2034.049,2020.151,2031.971,27898
2024-02-08 16:00,2032.007,2035.39,2027.732,2032.533,16711
2024-02-08 20:00,2032.529,2034.767,2032.529,2034.236,5663
2024-02-09 00:00,2034.05,2035.145,2031.972,2033.585,9836
2024-02-09 04:00,2033.613,2035.004,2032.153,2033.559,9430
2024-02-09 08:00,2033.558,2034.104,2030.529,2031.552,14496
2024-02-09 12:00,2031.554,2037.212,2021.821,2022.489,28300
2024-02-09 16:00,2022.498,2026.342,2020.23,2024.786,15464
2024-02-09 20:00,2024.777,2026.227,2023.842,2024.229,4748
2024-02-11 20:00,2026.383,2026.744,2024.44,2025.301,2188
2024-02-12 00:00,2025.453,2026.594,2021.854,2022.892,9217
2024-02-12 04:00,2022.919,2026.44,2022.539,2025.536,9012
2024-02-12 08:00,2025.489,2027.289,2019.956,2021.741,14085
2024-02-12 12:00,2021.728,2027.608,2012.068,2013.175,22491
2024-02-12 16:00,2013.238,2021.593,2011.892,2019.196,16609
2024-02-12 20:00,2019.136,2020.557,2018.433,2018.763,6021
2024-02-13 00:00,2018.711,2021.228,2016.876,2018.561,9620
2024-02-13 04:00,2018.517,2025.818,2018.362,2025.191,10422
2024-02-13 08:00,2025.241,2029.337,2024.453,2027.703,13525
2024-02-13 12:00,2027.751,2032.912,1990.002,1992.286,40107
2024-02-13 16:00,1992.314,1997.812,1991.224,1991.793,18056
2024-02-13 20:00,1991.756,1993.649,1990.466,1991.305,7209
2024-02-14 00:00,1991.444,1993.622,1988.837,1992.502,11683
2024-02-14 04:00,1992.496,1993.331,1989.314,1989.474,11221
2024-02-14 08:00,1989.539,1993.426,1985.969,1992.237,16778
2024-02-14 12:00,1992.27,1993.24,1984.159,1987.882,25701
2024-02-14 16:00,1987.932,1996.076,1987.418,1991.695,19425
2024-02-14 20:00,1991.705,1995.007,1989.599,1993.565,6697
2024-02-15 00:00,1993.554,1994.326,1990.201,1990.789,10527
2024-02-15 04:00,1990.794,1994.633,1990.446,1993.764,10268
2024-02-15 08:00,1993.718,1998.131,1993.467,1997.514,13928
2024-02-15 12:00,1997.485,2008.26,1995.71,2000.841,29929
2024-02-15 16:00,2000.782,2006.439,1998.385,2005.047,17126
2024-02-15 20:00,2005.028,2005.097,2003.262,2003.27,6085
2024-02-16 00:00,2003.212,2005.652,2002.37,2004.304,10132
2024-02-16 04:00,2004.301,2006.467,2002.762,2005.187,10670
2024-02-16 08:00,2005.227,2007.813,2003.861,2007.278,13282
2024-02-16 12:00,2007.287,2011.039,1995.096,2007.927,31951
2024-02-16 16:00,2007.955,2015.168,2007.183,2012.61,18030
2024-02-16 20:00,2012.635,2014.024,2011.244,2013.307,5342
2024-02-18 20:00,2012.762,2019.156,1998.05,2010.696,4245
2024-02-19 00:00,2012.886,2022.898,2009.28,2019.883,14603
2024-02-19 04:00,2019.926,2022.994,2018.243,2020.92,11764
2024-02-19 08:00,2020.943,2021.262,2018.241,2018.402,13939
2024-02-19 12:00,2018.45,2019.342,2014.724,2014.925,14555
2024-02-19 16:00,2014.912,2018.557,2013.237,2017.916,6817
2024-02-19 20:00,2017.413,2017.519,2015.592,2016.318,1694
2024-02-20 00:00,2016.093,2019.175,2014.993,2018.308,11400
2024-02-20 04:00,2018.323,2022.894,2017.759,2021.479,10655
